id,Y18
6501,20.566236
6502,20.507303
6503,20.401533
6504,20.314852
6505,20.294878
6506,20.298035
6507,20.270275
6508,20.124662
6509,20.04291
6510,20.01373
6511,19.872501
6512,19.798412
6513,19.76386
6514,19.712576
6515,19.637115
6516,19.813007
6517,19.95819
6518,20.278164
6519,20.661472
6520,21.111908
6521,21.829332
6522,22.76236
6523,23.362387
6524,24.252705
6525,24.879847
6526,25.513386
6527,26.743948
6528,27.39922
6529,28.23512
6530,28.791983
6531,29.453438
6532,30.08243
6533,31.030148
6534,31.52117
6535,32.081654
6536,33.045567
6537,33.963238
6538,34.348557
6539,34.865814
6540,35.319046
6541,35.876858
6542,36.011215
6543,36.13702
6544,36.218155
6545,36.558662
6546,37.253433
6547,37.683285
6548,37.79352
6549,38.20035
6550,38.445698
6551,38.655876
6552,38.921307
6553,39.090294
6554,39.20678
6555,39.35288
6556,39.538292
6557,39.534782
6558,39.702106
6559,39.60505
6560,39.639076
6561,39.51092
6562,39.61015
6563,39.447414
6564,39.374928
6565,39.315174
6566,39.221794
6567,38.649506
6568,38.567184
6569,38.324894
6570,38.242535
6571,37.601055
6572,37.466404
6573,37.29842
6574,37.346523
6575,37.10477
6576,36.89969
6577,36.62741
6578,36.499554
6579,36.254593
6580,35.695942
6581,35.540462
6582,35.20321
6583,34.55282
6584,34.195786
6585,34.15311
6586,33.771038
6587,33.19649
6588,32.277065
6589,31.916325
6590,31.30959
6591,30.43842
6592,30.56696
6593,31.660084
6594,31.352837
6595,30.944817
6596,30.480652
6597,29.80308
6598,29.368912
6599,29.058083
6600,28.559853
6601,28.184774
6602,27.92492
6603,27.666994
6604,27.202805
6605,26.722916
6606,26.447544
6607,26.156834
6608,25.943829
6609,25.770739
6610,25.473774
6611,25.334917
6612,25.197126
6613,25.061228
6614,24.888655
6615,24.647573
6616,24.541534
6617,24.4189
6618,24.128616
6619,23.978878
6620,23.996054
6621,23.815655
6622,23.588282
6623,23.45716
6624,23.336952
6625,23.244984
6626,23.1333
6627,22.929554
6628,22.81472
6629,22.700365
6630,22.562653
6631,22.444256
6632,22.252882
6633,22.115911
6634,21.946497
6635,21.760714
6636,21.685745
6637,21.651909
6638,21.524216
6639,21.397226
6640,21.256279
6641,21.119387
6642,21.001549
6643,20.912857
6644,20.869879
6645,20.789192
6646,20.740627
6647,20.684322
6648,20.762861
6649,20.569912
6650,20.378662
6651,20.355818
6652,20.285374
6653,20.142557
6654,20.042753
6655,19.993685
6656,19.94558
6657,19.83445
6658,19.848423
6659,20.033413
6660,20.439383
6661,20.762428
6662,21.031996
6663,21.447058
6664,22.047827
6665,22.82757
6666,23.875456
6667,24.686934
6668,25.652807
6669,26.454014
6670,27.375423
6671,28.05879
6672,28.962925
6673,29.885622
6674,30.70327
6675,31.401894
6676,32.134415
6677,32.907948
6678,33.606785
6679,34.26564
6680,28.308006
6681,34.357143
6682,34.742073
6683,35.14473
6684,35.445347
6685,35.815567
6686,36.16452
6687,36.534233
6688,36.88563
6689,37.131687
6690,37.45151
6691,37.70057
6692,37.837147
6693,38.332516
6694,38.292225
6695,38.520874
6696,38.78003
6697,38.882576
6698,39.01612
6699,39.105293
6700,39.250225
6701,39.233234
6702,39.37718
6703,39.238457
6704,39.24744
6705,39.268814
6706,39.183605
6707,39.157135
6708,39.0797
6709,38.93249
6710,38.698914
6711,38.607746
6712,38.549892
6713,38.283615
6714,38.105274
6715,37.896732
6716,37.60162
6717,37.426178
6718,36.35232
6719,36.603336
6720,36.485054
6721,36.264187
6722,35.70759
6723,35.792343
6724,35.458225
6725,35.14997
6726,34.82496
6727,34.36109
6728,34.139282
6729,33.777767
6730,33.500896
6731,33.006973
6732,32.446903
6733,31.887417
6734,31.556892
6735,30.91631
6736,30.207773
6737,30.290188
6738,31.087961
6739,30.77286
6740,30.252167
6741,29.785757
6742,29.254162
6743,28.898737
6744,28.513086
6745,28.30982
6746,27.859356
6747,27.71142
6748,27.532166
6749,27.557869
6750,27.289812
6751,27.200922
6752,26.996115
6753,26.774677
6754,26.747953
6755,26.415163
6756,26.182972
6757,25.87277
6758,25.730927
6759,25.62706
6760,25.4117
6761,25.113798
6762,24.990753
6763,24.744635
6764,24.716309
6765,24.574942
6766,24.462696
6767,24.332827
6768,24.134922
6769,23.936968
6770,23.820423
6771,23.879307
6772,23.856255
6773,23.983675
6774,23.915339
6775,23.712152
6776,23.57349
6777,23.288406
6778,23.023949
6779,22.750992
6780,22.596025
6781,22.603008
6782,22.655464
6783,22.55217
6784,22.381056
6785,22.194807
6786,22.240295
6787,22.19013
6788,22.08493
6789,21.77892
6790,21.75902
6791,21.831348
6792,21.65053
6793,21.519701
6794,21.499193
6795,21.384066
6796,21.366625
6797,21.382986
6798,21.214067
6799,21.12904
6800,20.972038
6801,21.059036
6802,21.003065
6803,21.042263
6804,21.533524
6805,21.759607
6806,22.199997
6807,22.411533
6808,22.861631
6809,23.366236
6810,23.732122
6811,24.195772
6812,24.905704
6813,25.78191
6814,26.395815
6815,26.4819
6816,26.74893
6817,26.801329
6818,26.957966
6819,27.07093
6820,27.567476
6821,28.598595
6822,29.555908
6823,30.365976
6824,32.370655
6825,33.43977
6826,33.892735
6827,34.85889
6828,34.82296
6829,35.480713
6830,35.93029
6831,34.88891
6832,37.017807
6833,37.085945
6834,35.67499
6835,35.705315
6836,36.391144
6837,35.751648
6838,36.428417
6839,36.135338
6840,35.518536
6841,36.683624
6842,37.16149
6843,37.41303
6844,36.71121
6845,35.654892
6846,36.537094
6847,36.24952
6848,36.680557
6849,36.61926
6850,36.98934
6851,37.659813
6852,37.62075
6853,36.325024
6854,37.027206
6855,37.005783
6856,37.343834
6857,35.987972
6858,35.19686
6859,35.732933
6860,35.3803
6861,35.77908
6862,35.317097
6863,34.83644
6864,34.386448
6865,33.097595
6866,32.622135
6867,32.121624
6868,31.576618
6869,31.322268
6870,31.256252
6871,30.894167
6872,30.367743
6873,30.263653
6874,29.857012
6875,28.735868
6876,28.132246
6877,28.684624
6878,28.487808
6879,27.956015
6880,27.662817
6881,27.424402
6882,27.18979
6883,26.941595
6884,26.583334
6885,26.51174
6886,26.247684
6887,26.178808
6888,26.080387
6889,25.810003
6890,25.667566
6891,25.332138
6892,25.004248
6893,24.825441
6894,24.593414
6895,24.434074
6896,24.270802
6897,24.04682
6898,23.927975
6899,23.803589
6900,23.671898
6901,23.518211
6902,23.559475
6903,23.389345
6904,23.215061
6905,23.030136
6906,22.911615
6907,22.768602
6908,22.703249
6909,22.631378
6910,22.560253
6911,22.461885
6912,22.404715
6913,22.383268
6914,22.246044
6915,22.060596
6916,21.964474
6917,21.824783
6918,21.628853
6919,21.50853
6920,21.400959
6921,21.262482
6922,21.163813
6923,21.429081
6924,21.245071
6925,21.26442
6926,21.251612
6927,21.388777
6928,21.23617
6929,21.180717
6930,21.149632
6931,21.030338
6932,20.991936
6933,20.909744
6934,20.879068
6935,20.754675
6936,20.67641
6937,20.816504
6938,20.59238
6939,20.591702
6940,20.468645
6941,20.347069
6942,20.383741
6943,20.324465
6944,20.281668
6945,20.331438
6946,20.26412
6947,20.22036
6948,20.238087
6949,20.36557
6950,20.668545
6951,20.836346
6952,21.151066
6953,21.447762
6954,21.975468
6955,22.89165
6956,23.45611
6957,24.042616
6958,24.837173
6959,24.398903
6960,24.883812
6961,25.548882
6962,26.368761
6963,27.390976
6964,28.207218
6965,29.552212
6966,29.964243
6967,31.295147
6968,30.965443
6969,31.38787
6970,32.180664
6971,31.033186
6972,33.28178
6973,34.26444
6974,33.43994
6975,35.088207
6976,36.22157
6977,34.938362
6978,34.172863
6979,35.440823
6980,35.572773
6981,37.11044
6982,34.967316
6983,35.370415
6984,33.59204
6985,36.875305
6986,35.972004
6987,37.39764
6988,37.734676
6989,35.79095
6990,34.760056
6991,32.92696
6992,32.239597
6993,32.82784
6994,32.09499
6995,32.076534
6996,34.68745
6997,35.92224
6998,35.693787
6999,36.320118
7000,35.77085
7001,34.42653
7002,35.295513
7003,34.361626
7004,34.20138
7005,34.025494
7006,33.47332
7007,32.58268
7008,32.5838
7009,32.663105
7010,31.046131
7011,30.328568
7012,31.66091
7013,31.593378
7014,32.314655
7015,33.13282
7016,33.735867
7017,33.283623
7018,31.938293
7019,30.757269
7020,29.721844
7021,29.484663
7022,29.183815
7023,27.77975
7024,27.660467
7025,27.11451
7026,26.382061
7027,26.242453
7028,26.548233
7029,26.156424
7030,25.890182
7031,25.625286
7032,25.23008
7033,25.08351
7034,24.91142
7035,24.736776
7036,24.496572
7037,24.28925
7038,24.224415
7039,23.992924
7040,23.631258
7041,23.42465
7042,23.348396
7043,23.160576
7044,23.100517
7045,22.897686
7046,22.816786
7047,22.660406
7048,22.470158
7049,22.521526
7050,22.454857
7051,22.255278
7052,22.193922
7053,21.906868
7054,21.887438
7055,21.998127
7056,21.880943
7057,21.64106
7058,21.455849
7059,21.375652
7060,21.166824
7061,21.038374
7062,20.941063
7063,20.893242
7064,20.967978
7065,20.793991
7066,20.793028
7067,20.898903
7068,20.814688
7069,20.671984
7070,20.608227
7071,20.529774
7072,20.436073
7073,20.344803
7074,20.250822
7075,20.230394
7076,20.198944
7077,20.18444
7078,20.03667
7079,19.974203
7080,19.852972
7081,19.760563
7082,19.7057
7083,19.647335
7084,19.63259
7085,19.531578
7086,19.43428
7087,19.317165
7088,19.20539
7089,19.250622
7090,19.252386
7091,19.243814
7092,19.497791
7093,19.780914
7094,20.135618
7095,20.726027
7096,21.178427
7097,22.027988
7098,22.922771
7099,23.611422
7100,24.49265
7101,25.210062
7102,25.979351
7103,26.901815
7104,27.627567
7105,28.498861
7106,29.15876
7107,29.866402
7108,30.57109
7109,31.288618
7110,31.86328
7111,33.124428
7112,33.586666
7113,33.02563
7114,33.05365
7115,33.829796
7116,34.45507
7117,35.403538
7118,35.42576
7119,36.313755
7120,34.21889
7121,33.672302
7122,35.79117
7123,34.232292
7124,34.75992
7125,34.379326
7126,36.453915
7127,34.535145
7128,34.21792
7129,35.27599
7130,36.025997
7131,35.964516
7132,36.175358
7133,32.865753
7134,33.944714
7135,34.054405
7136,32.768612
7137,32.299816
7138,32.47099
7139,32.624786
7140,35.65649
7141,34.503273
7142,34.524624
7143,33.04726
7144,31.979553
7145,31.51063
7146,31.866066
7147,32.171745
7148,30.751225
7149,30.490263
7150,32.267475
7151,33.37196
7152,33.860836
7153,32.661407
7154,32.027313
7155,35.001747
7156,34.823315
7157,33.1427
7158,31.650322
7159,32.378494
7160,30.2972
7161,30.41216
7162,29.989172
7163,29.656818
7164,28.7638
7165,28.428343
7166,27.856558
7167,27.267906
7168,24.891117
7169,27.818773
7170,27.412273
7171,27.075409
7172,26.715996
7173,26.542627
7174,26.156925
7175,25.65928
7176,25.465366
7177,25.158554
7178,25.137093
7179,24.7618
7180,24.531006
7181,24.528866
7182,24.438196
7183,24.325296
7184,24.177391
7185,24.149597
7186,24.199768
7187,24.094002
7188,23.934978
7189,23.845642
7190,23.77955
7191,23.737553
7192,23.441147
7193,23.376797
7194,23.370855
7195,23.27574
7196,23.273014
7197,23.185051
7198,23.020649
7199,23.014887
7200,22.906584
7201,22.866163
7202,22.710802
7203,22.668198
7204,22.557926
7205,22.51229
7206,22.420813
7207,22.393032
7208,22.462795
7209,22.467102
7210,22.45622
7211,22.45547
7212,22.438574
7213,22.379656
7214,22.342037
7215,22.30579
7216,22.262882
7217,22.229023
7218,22.208197
7219,22.119719
7220,22.0486
7221,22.038065
7222,21.955755
7223,21.926376
7224,21.859419
7225,21.838896
7226,21.746645
7227,21.790089
7228,21.809658
7229,21.723326
7230,21.732977
7231,21.67141
7232,21.602587
7233,21.551252
7234,21.61895
7235,21.672188
7236,21.722971
7237,21.822203
7238,21.943163
7239,22.087193
7240,22.292587
7241,22.585835
7242,23.160364
7243,23.526749
7244,23.681446
7245,24.455936
7246,25.283686
7247,25.512402
7248,26.020746
7249,26.312735
7250,26.51304
7251,26.746235
7252,27.036034
7253,27.497868
7254,27.198298
7255,26.699463
7256,26.430387
7257,26.520786
7258,26.174875
7259,25.729345
7260,25.737322
7261,25.772722
7262,26.166513
7263,26.663744
7264,26.60782
7265,26.59941
7266,26.389593
7267,25.908041
7268,25.911924
7269,25.905996
7270,26.016443
7271,25.75632
7272,25.888205
7273,25.934105
7274,25.377783
7275,24.958124
7276,24.906702
7277,24.580233
7278,24.625975
7279,24.628698
7280,24.548594
7281,24.594967
7282,24.424816
7283,24.658026
7284,24.548624
7285,24.40591
7286,23.890495
7287,23.687065
7288,23.654009
7289,23.632647
7290,23.793541
7291,24.07149
7292,24.115707
7293,24.288427
7294,24.13202
7295,23.852558
7296,23.528336
7297,23.306053
7298,22.938103
7299,22.718132
7300,22.729776
7301,22.713186
7302,22.70653
7303,22.807243
7304,22.60907
7305,22.63161
7306,22.556255
7307,22.537943
7308,22.528608
7309,22.716759
7310,22.436846
7311,22.094662
7312,22.044292
7313,21.856207
7314,21.778389
7315,21.532454
7316,21.496761
7317,21.313255
7318,21.312336
7319,21.110355
7320,21.01472
7321,20.990362
7322,20.915695
7323,20.85646
7324,20.845247
7325,20.7942
7326,20.773209
7327,20.703074
7328,20.651373
7329,20.599833
7330,20.529594
7331,20.514494
7332,20.469196
7333,20.48085
7334,20.434069
7335,20.41348
7336,20.396164
7337,20.389431
7338,20.3885
7339,20.354473
7340,20.323326
7341,20.320803
7342,20.339836
7343,20.31035
7344,20.324598
7345,20.325232
7346,20.357088
7347,20.343004
7348,20.353765
7349,20.323195
7350,20.350647
7351,20.353775
7352,20.37143
7353,20.361296
7354,20.376255
7355,20.416298
7356,20.439844
7357,20.468431
7358,20.459482
7359,20.474169
7360,20.48821
7361,20.488436
7362,20.484476
7363,20.505394
7364,20.50861
7365,20.521578
7366,20.520344
7367,20.534702
7368,20.518215
7369,20.519634
7370,20.504078
7371,20.529448
7372,20.530483
7373,20.529768
7374,20.561905
7375,20.547651
7376,20.590834
7377,20.578749
7378,20.625051
7379,20.62816
7380,20.670591
7381,20.768295
7382,20.737726
7383,20.955734
7384,21.042797
7385,21.185156
7386,21.447594
7387,21.273611
7388,21.61971
7389,21.692987
7390,21.713585
7391,22.029716
7392,22.210823
7393,22.310001
7394,22.265564
7395,22.682903
7396,22.979843
7397,22.981499
7398,23.604353
7399,23.32525
7400,23.334541
7401,23.726147
7402,23.590298
7403,24.134586
7404,24.959873
7405,24.812017
7406,24.628767
7407,24.364779
7408,25.04007
7409,25.19657
7410,25.273066
7411,25.07566
7412,24.523497
7413,24.852123
7414,24.90962
7415,25.31424
7416,26.414835
7417,27.82149
7418,28.110178
7419,27.006235
7420,27.311178
7421,26.632502
7422,26.161013
7423,26.335438
7424,26.159449
7425,26.161146
7426,25.987425
7427,25.250322
7428,24.546103
7429,25.001354
7430,24.801256
7431,24.914585
7432,24.942627
7433,24.973793
7434,25.018805
7435,24.995937
7436,25.141052
7437,25.402021
7438,25.776873
7439,26.158247
7440,26.195557
7441,25.939407
7442,25.549515
7443,25.213402
7444,25.001547
7445,24.399088
7446,24.179407
7447,24.222069
7448,24.275417
7449,24.008965
7450,23.85298
7451,23.722284
7452,23.674538
7453,23.769157
7454,23.601398
7455,23.396029
7456,23.161636
7457,23.11089
7458,22.954319
7459,22.839771
7460,22.802
7461,22.596622
7462,22.592108
7463,22.368427
7464,22.278732
7465,22.220648
7466,22.186367
7467,22.091698
7468,22.059916
7469,22.031118
7470,21.98998
7471,22.079512
7472,21.914835
7473,21.84141
7474,21.83381
7475,21.78078
7476,21.774616
7477,21.741714
7478,21.72243
7479,21.782976
7480,21.863499
7481,21.83833
7482,21.795097
7483,21.744234
7484,21.692665
7485,21.563026
7486,21.50979
7487,21.492325
7488,21.472952
7489,21.415606
7490,21.361486
7491,21.322765
7492,21.330868
7493,21.277817
7494,21.20237
7495,21.12094
7496,21.124529
7497,21.069778
7498,21.026543
7499,21.118805
7500,21.00654
7501,20.924255
7502,20.869076
7503,20.824888
7504,20.713951
7505,20.635113
7506,20.60996
7507,20.593952
7508,20.575985
7509,20.576794
7510,20.59647
7511,20.641129
7512,20.652534
7513,20.638342
7514,20.59027
7515,20.509735
7516,20.51966
7517,20.502703
7518,20.482183
7519,20.443266
7520,20.422205
7521,20.43386
7522,20.533714
7523,20.450006
7524,20.566465
7525,20.641344
7526,20.83346
7527,20.905283
7528,21.045946
7529,21.309956
7530,21.44326
7531,21.879559
7532,22.578268
7533,23.342655
7534,23.861156
7535,24.34219
7536,25.423557
7537,26.935406
7538,28.00382
7539,28.23462
7540,27.993622
7541,28.53201
7542,27.88875
7543,28.458012
7544,27.78215
7545,27.640554
7546,24.706745
7547,28.573568
7548,29.61933
7549,29.839706
7550,30.274727
7551,30.164486
7552,23.88152
7553,32.46518
7554,32.30326
7555,32.374634
7556,31.444067
7557,32.340218
7558,31.882141
7559,31.380089
7560,29.2859
7561,29.482887
7562,28.77863
7563,32.011936
7564,34.617638
7565,34.41597
7566,34.055763
7567,34.549355
7568,34.363754
7569,35.39283
7570,34.272774
7571,33.425404
7572,33.858955
7573,33.14783
7574,33.393066
7575,33.5758
7576,33.845116
7577,32.092793
7578,31.751688
7579,32.410206
7580,31.969854
7581,30.94311
7582,29.61494
7583,29.620247
7584,29.630737
7585,29.763998
7586,30.607985
7587,29.50969
7588,29.509405
7589,26.655775
7590,27.741484
7591,29.995852
7592,30.241995
7593,29.448633
7594,29.203632
7595,28.90117
7596,28.20813
7597,27.598064
7598,27.42974
7599,27.006758
7600,26.539808
7601,26.567564
7602,26.290394
7603,25.855669
7604,25.436428
7605,25.024559
7606,24.706211
7607,24.335709
7608,24.136024
7609,23.973835
7610,23.778593
7611,23.639053
7612,23.57628
7613,23.39684
7614,23.228685
7615,23.313618
7616,23.082655
7617,22.886694
7618,22.689133
7619,22.563122
7620,22.46648
7621,22.324484
7622,22.227827
7623,22.170673
7624,22.12774
7625,21.998713
7626,21.983093
7627,21.887688
7628,21.852394
7629,21.874172
7630,21.773727
7631,21.817173
7632,21.714169
7633,21.671396
7634,21.607721
7635,21.681862
7636,21.653614
7637,21.569239
7638,21.568853
7639,21.470581
7640,21.482454
7641,21.461136
7642,21.402933
7643,21.475027
7644,21.381628
7645,21.309954
7646,21.307072
7647,21.320515
7648,21.338427
7649,21.350426
7650,21.38693
7651,21.349094
7652,21.390862
7653,21.331745
7654,21.298838
7655,21.257944
7656,21.27119
7657,21.259333
7658,21.260881
7659,21.228733
7660,21.225605
7661,21.206009
7662,21.186453
7663,21.130169
7664,21.121273
7665,21.099209
7666,21.059
7667,21.11235
7668,21.226849
7669,21.445889
7670,21.624157
7671,21.704273
7672,21.894321
7673,22.199503
7674,22.500107
7675,22.921642
7676,23.446003
7677,23.790537
7678,23.679617
7679,23.633116
7680,24.319382
7681,24.368338
7682,24.63242
7683,25.173368
7684,24.81824
7685,24.692194
7686,25.071365
7687,25.520721
7688,26.220194
7689,26.681126
7690,27.155148
7691,28.211298
7692,28.909164
7693,28.546797
7694,28.876026
7695,29.336514
7696,30.15191
7697,30.353119
7698,31.101917
7699,30.597717
7700,30.284143
7701,29.99373
7702,28.018452
7703,30.951866
7704,33.64484
7705,34.184578
7706,33.93573
7707,33.342873
7708,34.512016
7709,34.32958
7710,35.226463
7711,35.578724
7712,35.280487
7713,36.692577
7714,36.472267
7715,36.777004
7716,36.38521
7717,34.980576
7718,34.039227
7719,33.88209
7720,33.646698
7721,34.349407
7722,32.980923
7723,33.648457
7724,32.924004
7725,31.531584
7726,30.305912
7727,30.109495
7728,30.177347
7729,30.517136
7730,30.911062
7731,31.089294
7732,30.595282
7733,30.693954
7734,31.365679
7735,32.987762
7736,32.058212
7737,31.865185
7738,31.132421
7739,30.542349
7740,29.978449
7741,28.92981
7742,28.630804
7743,28.438627
7744,21.535141
7745,26.461266
7746,26.975445
7747,27.07643
7748,26.85036
7749,26.432913
7750,25.969288
7751,25.63005
7752,25.40696
7753,24.944641
7754,24.657711
7755,24.420965
7756,24.256985
7757,24.04389
7758,23.99797
7759,23.9267
7760,23.776081
7761,23.731586
7762,23.601357
7763,23.451878
7764,23.311714
7765,23.239782
7766,23.152847
7767,23.158989
7768,23.146118
7769,23.12554
7770,23.043528
7771,22.972784
7772,22.887415
7773,22.779013
7774,22.692831
7775,22.642176
7776,22.537195
7777,22.493847
7778,22.44022
7779,22.41174
7780,22.301968
7781,22.280764
7782,22.243803
7783,22.227222
7784,22.11248
7785,22.102848
7786,22.087677
7787,22.02255
7788,21.967373
7789,21.943336
7790,21.897713
7791,21.880104
7792,21.85641
7793,21.784431
7794,21.741327
7795,21.643797
7796,21.58222
7797,21.549383
7798,21.606394
7799,21.591347
7800,21.619019
7801,21.618898
7802,21.653261
7803,21.638952
7804,21.590418
7805,21.558455
7806,21.550455
7807,21.680262
7808,21.6387
7809,21.584082
7810,21.595041
7811,21.517546
7812,21.756775
7813,21.766989
7814,21.895914
7815,22.102123
7816,22.413275
7817,22.519302
7818,23.017776
7819,23.521345
7820,23.874697
7821,24.424585
7822,25.064909
7823,25.486464
7824,25.835953
7825,26.57631
7826,27.191492
7827,27.71204
7828,28.242355
7829,28.365423
7830,28.97166
7831,29.542938
7832,30.212677
7833,30.56669
7834,30.914381
7835,31.448874
7836,31.357468
7837,23.693085
7838,15.011072
7839,29.618496
7840,30.713764
7841,33.05847
7842,32.60374
7843,33.84787
7844,34.355316
7845,34.248333
7846,34.43419
7847,34.564137
7848,34.55773
7849,35.24629
7850,35.580223
7851,35.908382
7852,36.968918
7853,36.1705
7854,37.4806
7855,35.578903
7856,35.79254
7857,37.31797
7858,37.478073
7859,37.03088
7860,36.292408
7861,36.89121
7862,36.18704
7863,35.13283
7864,36.11763
7865,33.812687
7866,32.329136
7867,33.516617
7868,32.82911
7869,33.12303
7870,34.267532
7871,33.45511
7872,32.778446
7873,32.387463
7874,31.665152
7875,31.677885
7876,28.499641
7877,33.34205
7878,31.201635
7879,30.588724
7880,30.749619
7881,30.347141
7882,31.550814
7883,31.357323
7884,30.940084
7885,30.441727
7886,30.040043
7887,29.762566
7888,28.866941
7889,28.199583
7890,27.920296
7891,27.310717
7892,26.998552
7893,26.410034
7894,26.033524
7895,25.649818
7896,25.450224
7897,25.351833
7898,25.198973
7899,25.104593
7900,25.031788
7901,24.977055
7902,24.856174
7903,24.778442
7904,24.670326
7905,24.431562
7906,24.380882
7907,24.334436
7908,24.20762
7909,24.190598
7910,24.007841
7911,23.732008
7912,23.49216
7913,23.472237
7914,23.403425
7915,23.335876
7916,23.274761
7917,23.200495
7918,23.12505
7919,23.10498
7920,23.032408
7921,22.954409
7922,22.93904
7923,22.928955
7924,22.957136
7925,22.998402
7926,22.93091
7927,22.911419
7928,22.830784
7929,22.704947
7930,22.684597
7931,22.60487
7932,22.534344
7933,22.525257
7934,22.501179
7935,22.45755
7936,22.386831
7937,22.37028
7938,22.275013
7939,22.243618
7940,22.189728
7941,22.142653
7942,22.171936
7943,22.207901
7944,22.196611
7945,22.1671
7946,22.155743
7947,22.157352
7948,22.15204
7949,22.13644
7950,22.134687
7951,22.114843
7952,22.125158
7953,22.077183
7954,22.132622
7955,22.187157
7956,22.352333
7957,22.459227
7958,22.548111
7959,22.745754
7960,23.016823
7961,23.005346
7962,23.041672
7963,23.213528
7964,23.19537
7965,23.598022
7966,24.300516
7967,24.304556
7968,24.7022
7969,24.959385
7970,25.263714
7971,25.359955
7972,25.999956
7973,26.591722
7974,26.881422
7975,27.406244
7976,28.981037
7977,31.04452
7978,31.487604
7979,31.566751
7980,31.863441
7981,32.885937
7982,34.264256
7983,34.817852
7984,34.550568
7985,34.39673
7986,34.058083
7987,32.655315
7988,31.787521
7989,31.556126
7990,31.442558
7991,31.90364
7992,31.860674
7993,32.190086
7994,30.977465
7995,30.870924
7996,30.792896
7997,31.561543
7998,30.560837
7999,30.290737
8000,28.877861
8001,27.995369
8002,25.451672
8003,26.016554
8004,26.519733
8005,26.137058
8006,25.422441
8007,25.041069
8008,25.814072
8009,26.543022
8010,26.528414
8011,26.663576
8012,27.29551
8013,27.288883
8014,27.406452
8015,29.30065
8016,30.502497
8017,30.342583
8018,31.386738
8019,31.883013
8020,32.31147
8021,32.014866
8022,31.171206
8023,30.625837
8024,30.16337
8025,29.569805
8026,28.723982
8027,28.39071
8028,27.889053
8029,27.494396
8030,26.980434
8031,26.54244
8032,25.08538
8033,25.836838
8034,25.914774
8035,25.67024
8036,25.322134
8037,25.058165
8038,24.740723
8039,24.682821
8040,24.492918
8041,24.253506
8042,24.056818
8043,23.884441
8044,23.785276
8045,23.627258
8046,23.525074
8047,23.399004
8048,23.339237
8049,23.2961
8050,23.224848
8051,23.147034
8052,23.169024
8053,23.089481
8054,23.042654
8055,22.968853
8056,22.930025
8057,22.950726
8058,22.912415
8059,22.787636
8060,22.814598
8061,22.684778
8062,22.543762
8063,22.386936
8064,22.13116
8065,22.069195
8066,21.987885
8067,21.87944
8068,21.828625
8069,21.783522
8070,21.726187
8071,21.777205
8072,21.688707
8073,21.706516
8074,21.665726
8075,21.588669
8076,21.513313
8077,21.45791
8078,21.378315
8079,21.348877
8080,21.393951
8081,21.434275
8082,21.411285
8083,21.398275
8084,21.27072
8085,21.222977
8086,21.10499
8087,21.102278
8088,21.004963
8089,21.056446
8090,21.111988
8091,21.087812
8092,21.073181
8093,21.04916
8094,21.005764
8095,20.982594
8096,20.910648
8097,20.873497
8098,20.886997
8099,20.795282
8100,20.941116
8101,21.175467
8102,21.371544
8103,21.58387
8104,21.735992
8105,22.182432
8106,22.194035
8107,22.678267
8108,22.989939
8109,23.305712
8110,23.85772
8111,24.276821
8112,25.149141
8113,25.584595
8114,26.484371
8115,26.826561
8116,27.540401
8117,28.58127
8118,29.199308
8119,30.008759
8120,30.346552
8121,30.807474
8122,30.866056
8123,32.01156
8124,21.938082
8125,33.445568
8126,33.60917
8127,33.465275
8128,33.565033
8129,32.8541
8130,32.810722
8131,32.79779
8132,33.484783
8133,33.745384
8134,34.224293
8135,35.81542
8136,36.414356
8137,36.388603
8138,36.575947
8139,35.755867
8140,37.343704
8141,36.70833
8142,35.871017
8143,35.5904
8144,36.374695
8145,36.90005
8146,36.20621
8147,34.746433
8148,35.74413
8149,36.532574
8150,34.704483
8151,34.173676
8152,34.666134
8153,34.425602
8154,33.96325
8155,33.86112
8156,33.113235
8157,31.561108
8158,32.023056
8159,33.129242
8160,32.12577
8161,32.37492
8162,31.27486
8163,31.367771
8164,31.903778
8165,32.813786
8166,33.9726
8167,33.499565
8168,33.21088
8169,32.45792
8170,31.118757
8171,30.46351
8172,30.201551
8173,29.39649
8174,27.997005
8175,27.790453
8176,27.568659
8177,26.788979
8178,26.819395
8179,26.532589
8180,26.395786
8181,26.190083
8182,25.746414
8183,25.682617
8184,25.517889
8185,25.343033
8186,25.206234
8187,25.139301
8188,25.005693
8189,24.986094
8190,24.769547
8191,24.805557
8192,24.66724
8193,24.599928
8194,24.49856
8195,24.406965
8196,24.26623
8197,24.157879
8198,24.040031
8199,24.001629
8200,24.014845
8201,23.936428
8202,23.968666
8203,23.927395
8204,23.865232
8205,23.74904
8206,23.748087
8207,23.6768
8208,23.580597
8209,23.581614
8210,23.533464
8211,23.440308
8212,23.406538
8213,23.365705
8214,23.310919
8215,23.208477
8216,23.18406
8217,23.147682
8218,23.127903
8219,23.02864
8220,22.874596
8221,22.799545
8222,22.834244
8223,22.862814
8224,22.821716
8225,22.82647
8226,22.799791
8227,22.70411
8228,22.634512
8229,22.564566
8230,22.536238
8231,22.547213
8232,22.51715
8233,22.525352
8234,22.473185
8235,22.449965
8236,22.408186
8237,22.472372
8238,22.412731
8239,22.327364
8240,22.303667
8241,22.359978
8242,22.213348
8243,22.330666
8244,22.467665
8245,22.605232
8246,22.864187
8247,23.455608
8248,23.693655
8249,24.13784
